id,category,sub_category,lat,lon
458340618,accomodation,residential,28.5376315,77.2072667
458340619,accomodation,residential,28.5377113,77.2072864
458340620,accomodation,residential,28.5377725,77.2073317
458340621,accomodation,residential,28.5378562,77.2073826
458340622,accomodation,residential,28.537949,77.2073959
458340623,accomodation,residential,28.5380359,77.2074062
458340624,accomodation,residential,28.5380998,77.207343
458340625,accomodation,residential,28.5374189,77.207426
458340626,accomodation,residential,28.5374085,77.207535
458340627,accomodation,residential,28.5374585,77.2077514
458340628,accomodation,residential,28.537427,77.2076172
458340629,accomodation,residential,28.5375525,77.2073893
458340630,accomodation,residential,28.5374991,77.2075428
458340631,accomodation,residential,28.5375697,77.2075074
458340632,accomodation,residential,28.5375662,77.2075947
458340633,accomodation,residential,28.5376077,77.2076524
458340634,accomodation,residential,28.5376196,77.2077684
458340635,accomodation,residential,28.5376582,77.2075401
458340636,accomodation,residential,28.537669,77.2073944
458340637,accomodation,residential,28.5377535,77.2074175
458340638,accomodation,residential,28.5377427,77.2075627
458340639,accomodation,residential,28.5378404,77.2074553
458340640,accomodation,residential,28.5378338,77.207543
458340641,accomodation,residential,28.5378889,77.20748
458340642,accomodation,residential,28.5381485,77.2074893
458340643,accomodation,residential,28.5381533,77.2076091
458340644,accomodation,residential,28.5380452,77.2075713
458340645,accomodation,residential,28.5381432,77.2076938
458340646,accomodation,residential,28.5381513,77.2078082
458340647,accomodation,residential,28.5379517,77.2076234
458340648,accomodation,residential,28.5379943,77.2077451
458340650,accomodation,residential,28.5380243,77.2076539
458340651,accomodation,residential,28.5380021,77.2078334
458340652,accomodation,residential,28.5378898,77.2076285
458340653,accomodation,residential,28.5378358,77.2076612
458340654,accomodation,residential,28.5377618,77.2077071
458341833,accomodation,residential,28.5378738,77.2077971
458341834,accomodation,residential,28.5377762,77.2078629
458341835,accomodation,residential,28.5376338,77.2078995
458341836,accomodation,residential,28.5375178,77.207945
458341837,accomodation,residential,28.5374057,77.2079841
458341838,accomodation,residential,28.537353,77.2082768
458341839,accomodation,residential,28.5374526,77.2082413
458341840,accomodation,residential,28.5375028,77.2081006
458341841,accomodation,residential,28.5375421,77.2082975
458341842,accomodation,residential,28.5376397,77.2082817
458341843,accomodation,residential,28.5376114,77.2081415
458341844,accomodation,residential,28.537569,77.2080604
458341845,accomodation,residential,28.5376391,77.2080286
458341846,accomodation,residential,28.537763,77.2083068
458341847,accomodation,residential,28.5378049,77.2079738
458341848,accomodation,residential,28.5377267,77.2080134
458341849,accomodation,residential,28.5377492,77.2081127
458341850,accomodation,residential,28.5377558,77.2082436
458341851,accomodation,residential,28.5378928,77.2079685
458341852,accomodation,residential,28.5379567,77.2080767
458341853,accomodation,residential,28.5378959,77.2081119
458341854,accomodation,residential,28.5379241,77.2082506
458341855,accomodation,residential,28.53784,77.2082204
458341856,accomodation,residential,28.5379152,77.2084182
458341857,accomodation,residential,28.5377872,77.2085411
458341858,accomodation,residential,28.537683,77.2084858
458341859,accomodation,residential,28.5375893,77.2084912
458342160,accomodation,residential,28.5378672,77.2087108
458342161,accomodation,residential,28.537938,77.2087772
458342162,accomodation,residential,28.5379205,77.2089541
458342163,accomodation,residential,28.5377371,77.2090345
458342164,accomodation,residential,28.5377637,77.2089303
458342165,accomodation,residential,28.5378086,77.2089452
458342270,accomodation,residential,28.5377943,77.2088196
458342271,accomodation,residential,28.5378433,77.2088494
458342272,accomodation,residential,28.5377503,77.2087215
458342771,accomodation,residential,28.537778,77.2094142
458342772,accomodation,residential,28.537826,77.2094628
458342773,accomodation,residential,28.5378941,77.2094724
458342774,accomodation,residential,28.5378535,77.2095626
458342775,accomodation,residential,28.5377107,77.2094063
458342776,accomodation,residential,28.5376655,77.2093652
458342777,accomodation,residential,28.5376085,77.2092972
458342778,accomodation,residential,28.5378843,77.2090811
458342779,accomodation,residential,28.5377885,77.2091403
458342780,accomodation,residential,28.5378591,77.209184
458342781,accomodation,residential,28.537678,77.2091594
458342782,accomodation,residential,28.5377267,77.2092474
458342783,accomodation,residential,28.5377868,77.2092847
458342784,accomodation,residential,28.5379989,77.2091607
458342785,accomodation,residential,28.5380406,77.20894
458342786,accomodation,residential,28.5380393,77.2090139
458342787,accomodation,residential,28.538016,77.2090793
458342788,accomodation,residential,28.5377703,77.2097246
458342789,accomodation,residential,28.5376966,77.2096416
458342790,accomodation,residential,28.5376305,77.2095886
458342791,accomodation,residential,28.5375717,77.2095398
458343679,accomodation,residential,28.5377067,77.2099396
458343680,accomodation,residential,28.5376373,77.2098854
458343681,accomodation,residential,28.5375888,77.2098265
458343682,accomodation,residential,28.5375389,77.2097706
458343683,accomodation,residential,28.5374746,77.2097214
458343684,accomodation,residential,28.5374225,77.2096548
458343685,accomodation,residential,28.5373273,77.2098159
458343686,accomodation,residential,28.5372912,77.2097842
458343687,accomodation,residential,28.5373982,77.2098312
458343688,accomodation,residential,28.5373449,77.2099065
458343689,accomodation,residential,28.5373038,77.2099659
458343690,accomodation,residential,28.5372355,77.2098921
458343691,accomodation,residential,28.5371756,77.2099853
458344192,accomodation,residential,28.5372477,77.2100429
458344193,accomodation,residential,28.5373348,77.2100962
458344194,accomodation,residential,28.5374256,77.2099203
458344195,accomodation,residential,28.537491,77.2099733
458344196,accomodation,residential,28.5375481,77.2100376
458344197,accomodation,residential,28.5376387,77.2101295
458344198,accomodation,residential,28.5377879,77.2103022
458344199,accomodation,residential,28.5376055,77.2103653
458344200,accomodation,residential,28.5375714,77.2102971
458344201,accomodation,residential,28.5374974,77.210241
458344202,accomodation,residential,28.5374206,77.2101953
458344203,accomodation,residential,28.537375,77.2101428
458346873,accomodation,residential,28.5382896,77.2079633
458346874,accomodation,residential,28.5381651,77.2080266
458346875,accomodation,residential,28.5381219,77.2079248
458346876,accomodation,residential,28.5381822,77.2079193
458349662,accomodation,residential,28.5403814,77.2055434
458349663,accomodation,residential,28.5403539,77.2053535
458349664,accomodation,residential,28.540358,77.2054376
458349665,accomodation,residential,28.5403207,77.2052088
458349666,accomodation,residential,28.5403771,77.2051973
458349667,accomodation,residential,28.5402243,77.2052293
458349668,accomodation,residential,28.5401614,77.2053704
458349669,accomodation,residential,28.5402562,77.2053765
458349670,accomodation,residential,28.5401647,77.20544
458349671,accomodation,residential,28.5402745,77.2055352
458349672,accomodation,residential,28.5401911,77.2055342
458349673,accomodation,residential,28.5400199,77.2053485
458349674,accomodation,residential,28.5401124,77.2052509
458349675,accomodation,residential,28.5400215,77.2055847
458349676,accomodation,residential,28.539932,77.2053715
458349677,accomodation,residential,28.5398571,77.2053894
458349678,accomodation,residential,28.5398567,77.2055357
458349679,accomodation,residential,28.539932,77.2055828
458349680,accomodation,residential,28.5397463,77.2055496
458349681,accomodation,residential,28.539713,77.2054991
458349682,accomodation,residential,28.5396925,77.2054292
458349683,accomodation,residential,28.5397733,77.2053691
458349684,accomodation,residential,28.5396756,77.2053268
458349685,accomodation,residential,28.5394284,77.2052795
458349686,accomodation,residential,28.5394847,77.2052637
458349687,accomodation,residential,28.539561,77.2052805
458349688,accomodation,residential,28.5395361,77.2053613
458349689,accomodation,residential,28.5394377,77.2054646
458349690,accomodation,residential,28.5395671,77.2054637
458349691,accomodation,residential,28.5395117,77.2055656
458349692,accomodation,residential,28.5395278,77.2056594
458349693,accomodation,residential,28.5394392,77.2057668
458349694,accomodation,residential,28.5395795,77.2057652
458349695,accomodation,residential,28.5397454,77.2056966
458349696,accomodation,residential,28.5398354,77.2057123
458349697,accomodation,residential,28.539828,77.2058558
458349698,accomodation,residential,28.5397652,77.2058689
458349699,accomodation,residential,28.5399072,77.2058665
458349700,accomodation,residential,28.5401088,77.2058065
458349701,accomodation,residential,28.5401744,77.2056663
458349702,accomodation,residential,28.5401159,77.2056714
458349703,accomodation,residential,28.5399907,77.2058243
458350540,accomodation,residential,28.5400809,77.2059072
458350541,accomodation,residential,28.5400117,77.2059333
458350542,accomodation,residential,28.539944,77.2059352
458350543,accomodation,residential,28.5400745,77.2059715
458350544,accomodation,residential,28.5401097,77.2060693
458350545,accomodation,residential,28.5401209,77.2061481
458350546,accomodation,residential,28.5400142,77.2060811
458350547,accomodation,residential,28.5399039,77.2061221
458350548,accomodation,residential,28.5399377,77.2060441
458350549,accomodation,residential,28.5400161,77.2061677
458350550,accomodation,residential,28.5399173,77.2061644
458350551,accomodation,residential,28.5401017,77.2062433
458350552,accomodation,residential,28.5401506,77.2062433
458350553,accomodation,residential,28.5400426,77.2062286
458350554,accomodation,residential,28.5399533,77.206227
458350555,accomodation,residential,28.5400519,77.2063016
458350556,accomodation,residential,28.5400978,77.2063034
458350557,accomodation,residential,28.5401498,77.2063208
458353282,accomodation,residential,28.5397486,77.2061751
458353283,accomodation,residential,28.539771,77.2062741
458353284,accomodation,residential,28.5398701,77.206245
458353285,accomodation,residential,28.539726,77.2063973
458353286,accomodation,residential,28.5397493,77.2063381
458353287,accomodation,residential,28.5397917,77.2064639
458353288,accomodation,residential,28.5397269,77.2065122
458353289,accomodation,residential,28.5397182,77.206556
458353290,accomodation,residential,28.5397284,77.2066073
458353291,accomodation,residential,28.5398009,77.2065264
458353292,accomodation,residential,28.5398034,77.2063927
458353293,accomodation,residential,28.5398094,77.2063352
458353294,accomodation,residential,28.5398702,77.2063143
458353295,accomodation,residential,28.5399504,77.2063526
458353296,accomodation,residential,28.5400161,77.2063718
458353297,accomodation,residential,28.539944,77.2064484
458353298,accomodation,residential,28.5398631,77.206452
458353299,accomodation,residential,28.5398791,77.2063708
458353300,accomodation,residential,28.5401107,77.2064648
458353301,accomodation,residential,28.5400361,77.2065241
458353302,accomodation,residential,28.5401363,77.206577
458353303,accomodation,residential,28.5400442,77.2064548
458353304,accomodation,residential,28.5401058,77.2066537
458353305,accomodation,residential,28.540037,77.2065852
458353306,accomodation,residential,28.5398943,77.2066427
458353307,accomodation,residential,28.5398582,77.2065468
458353308,accomodation,residential,28.5399712,77.2065807
458353309,accomodation,residential,28.5399095,77.2065487
458353310,accomodation,residential,28.5399617,77.2065314
458353311,accomodation,residential,28.5399733,77.2066106
458353312,accomodation,residential,28.5400033,77.2066518
458353313,accomodation,residential,28.5399889,77.2068142
458353314,accomodation,residential,28.540085,77.2067248
458353315,accomodation,residential,28.5399927,77.2067128
458353316,accomodation,residential,28.5398967,77.2067294
458353317,accomodation,residential,28.5398065,77.2066545
458353318,accomodation,residential,28.5398062,77.206608
458353321,accomodation,residential,28.5397981,77.2065591
458353322,accomodation,residential,28.5398022,77.2067083
458353324,accomodation,residential,28.539819,77.2067734
458353325,accomodation,residential,28.5397284,77.2066856
458353326,accomodation,residential,28.5397236,77.2067695
458353327,accomodation,residential,28.5397703,77.2067732
458353329,accomodation,residential,28.5398086,77.2068479
458353330,accomodation,residential,28.5397535,77.2068469
458353331,accomodation,residential,28.5396731,77.2068743
458353332,accomodation,residential,28.5397525,77.2069191
458353333,accomodation,residential,28.5398214,77.2069127
458353334,accomodation,residential,28.5399048,77.2068332
458353335,accomodation,residential,28.5401748,77.2068525
458353336,accomodation,residential,28.5401115,77.2068369
458353337,accomodation,residential,28.5402253,77.2070166
458353338,accomodation,residential,28.5401612,77.2069473
458353339,accomodation,residential,28.5400314,77.207066
458353340,accomodation,residential,28.5401169,77.207043
458353341,accomodation,residential,28.5403321,77.2069637
458353342,accomodation,residential,28.5402269,77.2069444
458353343,accomodation,residential,28.5399416,77.2070642
458353344,accomodation,residential,28.5398638,77.2070796
458353345,accomodation,residential,28.5397978,77.2070131
458353346,accomodation,residential,28.5397982,77.207138
458353347,accomodation,residential,28.5397252,77.2071267
458353348,accomodation,residential,28.5396543,77.2071232
458353349,accomodation,residential,28.5395561,77.207088
458353350,accomodation,residential,28.5394749,77.2070333
458353351,accomodation,residential,28.5394265,77.2071131
458353352,accomodation,residential,28.5395776,77.2071759
458353353,accomodation,residential,28.5396042,77.2069953
458353354,accomodation,residential,28.5396848,77.2070045
458353355,accomodation,residential,28.539753,77.2069994
458353356,accomodation,residential,28.5395348,77.2069434
458353357,accomodation,residential,28.5396017,77.2068552
458353358,accomodation,residential,28.5396756,77.2067174
458353359,accomodation,residential,28.5361745,77.2089524
458353360,accomodation,residential,28.5367001,77.2086467
458353361,accomodation,residential,28.5367596,77.2085414
458353362,accomodation,residential,28.5363213,77.2090361
458353363,accomodation,residential,28.5363587,77.2091627
458353521,accomodation,residential,28.5367048,77.2095254
458353522,accomodation,residential,28.536896,77.2094882
458353523,accomodation,residential,28.5368222,77.2094236
458353524,accomodation,residential,28.5364422,77.2092504
470227544,accomodation,residential,28.7051593,77.1702572
470227545,accomodation,residential,28.7051328,77.1703591
470227547,accomodation,residential,28.7051069,77.170455
470227548,accomodation,residential,28.7050828,77.1705498
470227550,accomodation,residential,28.7050565,77.1706481
470227552,accomodation,residential,28.7050264,77.1707635
470227553,accomodation,residential,28.7049997,77.1708635
470227555,accomodation,residential,28.7049739,77.1709586
470227556,accomodation,residential,28.7049535,77.1710403
470227558,accomodation,residential,28.7049361,77.1711192
470227559,accomodation,residential,28.7051806,77.1701763
470227561,accomodation,residential,28.705199,77.1700929
480020642,accomodation,residential,28.6766736,77.3106936
480020643,accomodation,residential,28.6766711,77.3109626
556448711,accomodation,residential,28.5445415,77.2251924
556448712,accomodation,residential,28.5448631,77.2252255
556451375,accomodation,residential,28.5450091,77.2290815
557359464,accomodation,residential,28.5451918,77.2252607
557359466,accomodation,residential,28.5451129,77.2252447
557359468,accomodation,residential,28.5450268,77.2252366
557359469,accomodation,residential,28.5454521,77.225826
557359470,accomodation,residential,28.5431348,77.2307834
557359472,accomodation,residential,28.5439948,77.2302899
558065076,accomodation,residential,28.5674427,77.1645982
558065095,accomodation,residential,28.5680934,77.1615472
567579060,accomodation,residential,28.5437569,77.2243364
567579062,accomodation,residential,28.543791,77.223929
583790181,accomodation,residential,28.5094319,77.1989378
583790184,accomodation,residential,28.5113578,77.2015371
587429069,accomodation,residential,28.5094326,77.1990847
587429070,accomodation,residential,28.5094315,77.1988615
587429071,accomodation,residential,28.5086862,77.1987913
587429072,accomodation,residential,28.5080722,77.1983743
589605263,accomodation,residential,28.508173,77.1968114
589605265,accomodation,residential,28.5084076,77.1961396
589605266,accomodation,residential,28.5082941,77.1961409
595553599,accomodation,residential,28.5079873,77.1983796
595553600,accomodation,residential,28.5081517,77.198369
595553602,accomodation,residential,28.507226,77.1971571
612822658,accomodation,residential,28.6290582,77.213263
612822664,accomodation,residential,28.6290026,77.2130642
613999971,accomodation,residential,28.548975,77.2357872
618413393,accomodation,residential,28.5088827,77.2005304
618413394,accomodation,residential,28.508296,77.1974267
622309956,accomodation,residential,28.5824837,77.1202857
622309957,accomodation,residential,28.5833904,77.1220134
623244981,accomodation,residential,28.6085568,77.0942037
623244982,accomodation,residential,28.6085586,77.0943953
623244983,accomodation,residential,28.6085592,77.0944402
623244984,accomodation,residential,28.6085586,77.0944926
623244985,accomodation,residential,28.6085598,77.0945332
623244986,accomodation,residential,28.6087317,77.0944161
623244987,accomodation,residential,28.6086904,77.0945105
632763515,accomodation,residential,28.6350195,77.2283771
635461630,accomodation,residential,28.5672926,77.1599344
635461631,accomodation,residential,28.5672912,77.159725
635461632,accomodation,residential,28.5672172,77.1595235
636371754,accomodation,residential,28.5669427,77.1607461
637895367,accomodation,residential,28.6730724,77.1646732
637895368,accomodation,residential,28.672963,77.164688
637895369,accomodation,residential,28.6728997,77.1647271
637895370,accomodation,residential,28.672894,77.1646276
637895371,accomodation,residential,28.6728417,77.1646824
637895372,accomodation,residential,28.6727711,77.1646956
637899334,accomodation,residential,28.6727203,77.1670698
637899336,accomodation,residential,28.6726637,77.1670149
637899339,accomodation,residential,28.6725579,77.1669336
637899343,accomodation,residential,28.6723808,77.1678558
637899345,accomodation,residential,28.6723409,77.1679478
637899346,accomodation,residential,28.6722382,77.1677818
637899347,accomodation,residential,28.67219,77.1678749
637899348,accomodation,residential,28.6723053,77.1680243
637899349,accomodation,residential,28.6721712,77.1679586
637899350,accomodation,residential,28.6722592,77.1681139
637899351,accomodation,residential,28.6721345,77.168047
637899352,accomodation,residential,28.6726376,77.1685214
637899353,accomodation,residential,28.6725123,77.1684187
637899359,accomodation,residential,28.6727223,77.1675456
637899362,accomodation,residential,28.6729272,77.1672932
637903363,accomodation,residential,28.6718302,77.1671476
637903364,accomodation,residential,28.6716922,77.1670637
637905453,accomodation,residential,28.6711369,77.1681404
637905454,accomodation,residential,28.6710336,77.1678996
637905456,accomodation,residential,28.6709344,77.1681042
637911108,accomodation,residential,28.6721511,77.1668556
637911109,accomodation,residential,28.672213,77.1668803
637911110,accomodation,residential,28.6722595,77.1669087
637911111,accomodation,residential,28.6723023,77.1669351
637911112,accomodation,residential,28.6723451,77.1669631
637911113,accomodation,residential,28.6723866,77.1670167
637911114,accomodation,residential,28.6724091,77.1669559
637911115,accomodation,residential,28.6730432,77.1674165
637911116,accomodation,residential,28.673123,77.1672255
637911118,accomodation,residential,28.672435,77.1668035
637911119,accomodation,residential,28.672285,77.1667288
637911120,accomodation,residential,28.6721032,77.1666257
637911121,accomodation,residential,28.6720572,77.1667281
637911123,accomodation,residential,28.6718123,77.1669183
637911129,accomodation,residential,28.6717686,77.1664012
637911130,accomodation,residential,28.6715855,77.1667563
637911132,accomodation,residential,28.6716538,77.1666115
637911135,accomodation,residential,28.6713764,77.1663576
637911140,accomodation,residential,28.6715989,77.1689159
637911141,accomodation,residential,28.6716461,77.1688065
637911142,accomodation,residential,28.6717244,77.1688317
637925312,accomodation,residential,28.6708223,77.168425
637925313,accomodation,residential,28.6707589,77.1685318
637925314,accomodation,residential,28.6707228,77.1686352
637925315,accomodation,residential,28.6711176,77.1684994
637925316,accomodation,residential,28.6711932,77.1685363
637925317,accomodation,residential,28.6712645,77.1685633
637925318,accomodation,residential,28.6713466,77.1686212
637925323,accomodation,residential,28.6713922,77.1690083
637925327,accomodation,residential,28.6716254,77.1690722
637925330,accomodation,residential,28.6715118,77.1692447
637925331,accomodation,residential,28.6710332,77.1694312
637925332,accomodation,residential,28.6711816,77.169414
637925333,accomodation,residential,28.6712937,77.1687977
637925338,accomodation,residential,28.6707565,77.1676932
637925340,accomodation,residential,28.6706784,77.1678835
637925341,accomodation,residential,28.6706431,77.1675675
637925345,accomodation,residential,28.6704533,77.1679881
637925346,accomodation,residential,28.670317,77.1679288
637925347,accomodation,residential,28.670369,77.1678067
637925349,accomodation,residential,28.670173,77.1677874
637925351,accomodation,residential,28.6706554,77.1673074
637925356,accomodation,residential,28.670415,77.1671539
637935461,accomodation,residential,28.6716596,77.1706154
637935462,accomodation,residential,28.6732255,77.1678491
637935463,accomodation,residential,28.6733303,77.167568
637935464,accomodation,residential,28.6731766,77.1679677
637935465,accomodation,residential,28.673105,77.1680158
637935466,accomodation,residential,28.6731905,77.1680643
637935467,accomodation,residential,28.6733003,77.1677613
637935468,accomodation,residential,28.6732879,77.1676772
637935469,accomodation,residential,28.6734347,77.1672933
637935470,accomodation,residential,28.6735254,77.1672177
637935471,accomodation,residential,28.673528,77.1670806
637935472,accomodation,residential,28.6735541,77.1670021
637935473,accomodation,residential,28.6735737,77.1669557
637935474,accomodation,residential,28.6736508,77.1669054
637935475,accomodation,residential,28.6736356,77.1668126
637935476,accomodation,residential,28.6736661,77.1667478
637935477,accomodation,residential,28.6737127,77.166656
637935478,accomodation,residential,28.6739816,77.1661049
637935479,accomodation,residential,28.6739536,77.1661493
637935480,accomodation,residential,28.6739204,77.1661818
637935481,accomodation,residential,28.6738919,77.1662444
637935482,accomodation,residential,28.6737909,77.1664603
637935483,accomodation,residential,28.6738238,77.1663951
637935484,accomodation,residential,28.6740348,77.1660363
637935485,accomodation,residential,28.6738527,77.1657966
651643731,accomodation,residential,28.5670689,77.1609659
651644560,accomodation,residential,28.5658521,77.161396
651644561,accomodation,residential,28.565951,77.1613316
651644562,accomodation,residential,28.5661573,77.1611794
651979202,accomodation,residential,28.5690184,77.2482738
651979203,accomodation,residential,28.5690711,77.2487337
651979204,accomodation,residential,28.5688253,77.248341
651979205,accomodation,residential,28.5688895,77.2484058
651979206,accomodation,residential,28.5691471,77.2484625
651979207,accomodation,residential,28.5691683,77.2485542
652041975,accomodation,residential,28.5689329,77.2460206
652041977,accomodation,residential,28.5689996,77.2461561
652041979,accomodation,residential,28.5693043,77.2468942
652041980,accomodation,residential,28.5690387,77.2464067
652041982,accomodation,residential,28.5689439,77.2468188
653009806,accomodation,residential,28.5619744,77.163197
657117739,accomodation,residential,28.5089274,77.1979965
657125459,accomodation,residential,28.5655505,77.1610541
661668754,accomodation,residential,28.5672318,77.1613017
662864002,accomodation,residential,28.5074607,77.1967009
664753356,accomodation,residential,28.5672761,77.2483998
664753357,accomodation,residential,28.5673012,77.248018
664753359,accomodation,residential,28.5672678,77.2482748
665356996,accomodation,residential,28.5685994,77.2487333
665356998,accomodation,residential,28.568715,77.2481983
665356999,accomodation,residential,28.5682377,77.2484049
665357005,accomodation,residential,28.5677745,77.2489199
665357006,accomodation,residential,28.5686576,77.248125
665357008,accomodation,residential,28.5686032,77.2480499
666425186,accomodation,residential,28.507498,77.1952638
666425187,accomodation,residential,28.5076131,77.1952629
666425188,accomodation,residential,28.507501,77.1954655
666425189,accomodation,residential,28.5076055,77.1954667
666425190,accomodation,residential,28.507094,77.1952606
666425193,accomodation,residential,28.5069775,77.1954674
666495829,accomodation,residential,28.5098385,77.1981822
669580355,accomodation,residential,28.5406363,77.2123728
669580356,accomodation,residential,28.5396134,77.2116693
669580357,accomodation,residential,28.5396882,77.2116452
669580358,accomodation,residential,28.5397542,77.2116143
669580359,accomodation,residential,28.5398229,77.2115844
669580360,accomodation,residential,28.5398956,77.2115593
670961600,accomodation,residential,28.5683648,77.2484501
671124263,accomodation,residential,28.5671281,77.2496934
671279922,accomodation,residential,28.5691828,77.2486497
678636844,accomodation,residential,28.567493,77.2481006
696374733,accomodation,residential,28.5435618,77.2548972
722221988,accomodation,residential,28.5675472,77.2479596
723517283,accomodation,residential,28.5616649,77.1937731
727442030,accomodation,residential,28.6332823,77.2803464
732907414,accomodation,residential,28.5665068,77.1635639
220381920,commercial,office,28.5894106,77.236188
234092146,commercial,office,28.5391106,77.2884518
234259161,commercial,office,28.538942,77.2879895
243329148,commercial,office,28.5879766,77.2349095
300009989,commercial,office,28.7314037,77.1132364
340392930,commercial,office,28.5897569,77.2355778
348309361,commercial,office,28.6020196,77.1890985
349967162,commercial,office,28.5661266,77.1602098
349967173,commercial,office,28.5680615,77.1619791
349967184,commercial,office,28.566226,77.1611252
349967215,commercial,office,28.5657513,77.1614568
350006612,commercial,office,28.560826,77.1629004
350033832,commercial,office,28.5612464,77.1627144
350079348,commercial,office,28.5681206,77.1627998
351840835,commercial,office,28.5427339,77.1829291
351840893,commercial,office,28.54225,77.1833167
404859515,commercial,office,28.5253153,77.1585241
554646645,commercial,office,28.6940487,77.3154282
554646646,commercial,office,28.6942678,77.3153233
554646647,commercial,office,28.6944578,77.315345
554646648,commercial,office,28.6942595,77.3158442
554646649,commercial,office,28.6943972,77.3156895
554646656,commercial,office,28.6941168,77.3165867
554646657,commercial,office,28.6944628,77.3167624
554646658,commercial,office,28.69452,77.3163591
554646659,commercial,office,28.6946643,77.3164405
554646660,commercial,office,28.6947153,77.3157792
663757334,commercial,office,28.573888,77.2080737
664856984,commercial,office,28.6298941,77.2415927
684308370,commercial,office,28.5490266,77.1760083
731884475,commercial,office,28.5698378,77.2126255
103176779,commercial,retail,28.6287162,77.2187761
153157975,commercial,retail,28.5476475,77.2516749
153157995,commercial,retail,28.5490839,77.2542232
239641070,commercial,retail,28.523469,77.2075806
239641071,commercial,retail,28.5231146,77.2073619
348183506,commercial,retail,28.5078506,77.2143764
348183894,commercial,retail,28.5080458,77.2141373
349967185,commercial,retail,28.5677911,77.159466
350033889,commercial,retail,28.5650449,77.1636256
350511438,commercial,retail,28.5249383,77.1548425
351085405,commercial,retail,28.5102837,77.2015787
351331834,commercial,retail,28.5326877,77.203597
352937092,commercial,retail,28.5491362,77.2515054
353156787,commercial,retail,28.6062213,77.3102698
637899328,commercial,retail,28.6726732,77.1672275
637899329,commercial,retail,28.6726198,77.167341
637899331,commercial,retail,28.6725747,77.1674413
637899332,commercial,retail,28.6727717,77.1670841
637899337,commercial,retail,28.6725831,77.1670806
637899340,commercial,retail,28.6726229,77.1669575
637899354,commercial,retail,28.6724651,77.1680927
637899355,commercial,retail,28.6725847,77.1681491
637899356,commercial,retail,28.6726824,77.1682087
637899357,commercial,retail,28.6726082,77.1677839
637899358,commercial,retail,28.6726012,77.1679908
637899360,commercial,retail,28.6728474,77.1676208
637899361,commercial,retail,28.6728832,77.1673935
637899363,commercial,retail,28.6729437,77.1671882
637899364,commercial,retail,28.6729823,77.1671113
637903355,commercial,retail,28.6719731,77.1674859
637903356,commercial,retail,28.6720109,77.1673969
637903357,commercial,retail,28.6720478,77.16731
637903358,commercial,retail,28.6720379,77.1672315
637903359,commercial,retail,28.6721253,77.1675538
637903360,commercial,retail,28.672167,77.1674501
637903361,commercial,retail,28.6722015,77.1673548
637903362,commercial,retail,28.6722544,77.1672777
637905451,commercial,retail,28.6712188,77.1679759
637905452,commercial,retail,28.6711681,77.1680692
637905455,commercial,retail,28.6709911,77.168025
637905457,commercial,retail,28.6709044,77.1682163
637911122,commercial,retail,28.6720065,77.1668422
637911124,commercial,retail,28.6718656,77.1668015
637911125,commercial,retail,28.6719299,77.166652
637911126,commercial,retail,28.6719927,77.1665274
637911127,commercial,retail,28.6719094,77.1664853
637911128,commercial,retail,28.671837,77.1664449
637911131,commercial,retail,28.6715541,77.1665492
637911133,commercial,retail,28.6717535,77.1666598
637911134,commercial,retail,28.6716196,77.1664028
637911136,commercial,retail,28.671483,77.1662532
637911138,commercial,retail,28.6713832,77.1661894
637911139,commercial,retail,28.6712998,77.1661442
637925305,commercial,retail,28.6711831,77.1683107
637925306,commercial,retail,28.6707877,77.1688685
637925307,commercial,retail,28.6708568,77.1687157
637925308,commercial,retail,28.6709059,77.1686024
637925309,commercial,retail,28.6709476,77.168499
637925310,commercial,retail,28.6709895,77.1684087
637925311,commercial,retail,28.6708482,77.1683331
637925319,commercial,retail,28.6715254,77.1687579
637925320,commercial,retail,28.671486,77.1688391
637925321,commercial,retail,28.6714164,77.168865
637925322,commercial,retail,28.6714346,77.1689305
637925324,commercial,retail,28.6713588,77.1691032
637925325,commercial,retail,28.6713331,77.1691636
637925326,commercial,retail,28.6716784,77.168934
637925328,commercial,retail,28.671583,77.1691809
637925329,commercial,retail,28.6715027,77.1691429
637925334,commercial,retail,28.6709326,77.167688
637925335,commercial,retail,28.6708897,77.1677926
637925336,commercial,retail,28.6708499,77.1678957
637925337,commercial,retail,28.6707994,77.1676024
637925339,commercial,retail,28.6707182,77.1677909
637925342,commercial,retail,28.6705911,77.167681
637925343,commercial,retail,28.6705436,77.1677753
637925344,commercial,retail,28.6705008,77.1678869
637925348,commercial,retail,28.6701194,77.1679132
637925350,commercial,retail,28.6707672,77.1673789
637925352,commercial,retail,28.6705574,77.1672481
637925353,commercial,retail,28.6705574,77.1668292
637925354,commercial,retail,28.6705099,77.1669356
637925355,commercial,retail,28.6704731,77.1670211
637925357,commercial,retail,28.670611,77.1671294
637925358,commercial,retail,28.6707212,77.1672009
637925359,commercial,retail,28.6708316,77.1672481
637925360,commercial,retail,28.67092,77.1671004
637925361,commercial,retail,28.6708139,77.1670357
637925362,commercial,retail,28.6707053,77.1669739
637925363,commercial,retail,28.6707423,77.1668248
652169988,commercial,retail,28.5486883,77.2520844
657117736,commercial,retail,28.5112764,77.2023131
661430147,commercial,retail,28.5014054,77.2161226
663459187,commercial,retail,28.5269762,77.2316551
663632123,commercial,retail,28.567537,77.2466268
669580364,commercial,retail,28.5438706,77.2084021
